cycle,component,file_label,module,data_url,doc_url,size_kb,date_published,downloadable
2015-2016,Laboratory,Cholesterol - High-Density Lipoprotein (HDL),HDL_I,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/HDL_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/HDL_I.htm,189.2,September 2017,True
2015-2016,Laboratory,Cholesterol - Low - Density Lipoprotein (LDL) & Triglycerides,TRIGLY_I,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/TRIGLY_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/TRIGLY_I.htm,151.2,January 2019,True
2015-2016,Laboratory,Cholesterol - Total,TCHOL_I,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/TCHOL_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/TCHOL_I.htm,189.2,September 2017,True
2015-2016,Laboratory,Chromium & Cobalt,CRCO_I,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/CRCO_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/CRCO_I.htm,199.1,September 2017,True
2015-2016,Laboratory,Complete Blood Count with 5-Part Differential - Whole Blood,CBC_I,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/CBC_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/CBC_I.htm,1536.0,Updated January 2020,True
2015-2016,Laboratory,"Copper, Selenium & Zinc - Serum",CUSEZN_I,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/CUSEZN_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/CUSEZN_I.htm,170.1,December 2018,True
2015-2016,Laboratory,Cotinine and Hydroxycotinine - Serum,COT_I,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/COT_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/COT_I.htm,337.7,April 2019,True
2015-2016,Laboratory,"Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine",UCOT_I,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UCOT_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UCOT_I.htm,618.8,September 2019,True
2015-2016,Laboratory,"Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine - Special Sample",UCOTS_I,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UCOTS_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UCOTS_I.htm,465.6,September 2019,True
2015-2016,Laboratory,DEET Metabolite - Urine,DEET_I,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DEET_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DEET_I.htm,101.4,August 2019,True
2015-2016,Laboratory,DEET Metabolites - Urine - Surplus,SSDEET_I,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/SSDEET_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/SSDEET_I.htm,77.4,Updated April 2022,True
2015-2016,Laboratory,Ethylene Oxide,ETHOX_I,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/ETHOX_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/ETHOX_I.htm,85.4,Updated May 2023,True
2015-2016,Laboratory,Fasting Questionnaire,FASTQX_I,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/FASTQX_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/FASTQX_I.htm,1331.2,September 2017,True
2015-2016,Laboratory,Ferritin,FERTIN_I,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/FERTIN_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/FERTIN_I.htm,77.4,May 2019,True
2015-2016,Laboratory,Flame Retardants - Urine (Surplus),SSFR_I,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/SSFR_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/SSFR_I.htm,421.4,July 2022,True
2015-2016,Laboratory,Fluoride - Plasma,FLDEP_I,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/FLDEP_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/FLDEP_I.htm,60.9,Updated November 2019,True
2015-2016,Laboratory,Fluoride - Urine,UFLDE_I,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UFLDE_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UFLDE_I.htm,60.9,November 2022,True
2015-2016,Laboratory,Fluoride - Water,FLDEW_I,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/FLDEW_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/FLDEW_I.htm,96.6,Updated November 2019,True
2015-2016,Laboratory,Folate - RBC,FOLATE_I,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/FOLATE_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/FOLATE_I.htm,216.0,February 2019,True
2015-2016,Laboratory,Folate Forms - Total & Individual - Serum,FOLFMS_I,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/FOLFMS_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/FOLFMS_I.htm,1126.4,February 2019,True
2015-2016,Laboratory,Formaldehyde,FORMAL_I,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/FORMAL_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/FORMAL_I.htm,85.4,January 2020,True
2015-2016,Laboratory,Glycohemoglobin,GHB_I,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/GHB_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/GHB_I.htm,106.4,September 2017,True
2015-2016,Laboratory,Glyphosate (GLYP) - Urine (Surplus),SSGLYP_I,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/SSGLYP_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/SSGLYP_I.htm,101.4,November 2022,True
2015-2016,Laboratory,Hepatitis A,HEPA_I,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/HEPA_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/HEPA_I.htm,139.9,September 2017,True
2015-2016,Laboratory,"Hepatitis B: Core antibody, Surface antigen, and Hepatitis D: antibody",HEPBD_I,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/HEPBD_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/HEPBD_I.htm,314.8,Updated January 2026,True
2015-2016,Laboratory,Hepatitis B: Surface Antibody,HEPB_S_I,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/HEPB_S_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/HEPB_S_I.htm,139.9,September 2017,True
2015-2016,Laboratory,Hepatitis C: RNA (HCV-RNA) and Hepatitis C Genotype,HEPC_I,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/HEPC_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/HEPC_I.htm,189.2,Updated September 2017,True
2015-2016,Laboratory,Hepatitis E: IgG & IgM Antibodies,HEPE_I,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/HEPE_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/HEPE_I.htm,189.2,September 2017,True
2015-2016,Laboratory,Herpes Simplex Virus Type-1 & Type-2,HSV_I,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/HSV_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/HSV_I.htm,88.1,December 2017,True
2015-2016,Laboratory,High-Sensitivity C-Reactive Protein (hs-CRP),HSCRP_I,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/HSCRP_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/HSCRP_I.htm,216.0,May 2019,True
2015-2016,Laboratory,HIV Antibody Test,HIV_I,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/HIV_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/HIV_I.htm,154.8,September 2017,True
2015-2016,Laboratory,Human Papillomavirus (HPV) - Oral Rinse,ORHPV_I,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/ORHPV_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/ORHPV_I.htm,1536.0,January 2019,True
2015-2016,Laboratory,Human Papillomavirus (HPV) DNA - Penile Swabs: Roche Linear Array,HPVP_I,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/HPVP_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/HPVP_I.htm,602.8,Updated August 2021,True
2015-2016,Laboratory,Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas High-Risk,HPVSWC_I,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/HPVSWC_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/HPVSWC_I.htm,33.3,November 2018,True
2015-2016,Laboratory,Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Linear Array,HPVSWR_I,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/HPVSWR_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/HPVSWR_I.htm,667.5,November 2018,True
2015-2016,Laboratory,Insulin,INS_I,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/INS_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/INS_I.htm,176.2,June 2018,True
2015-2016,Laboratory,Iodine - Urine,UIO_I,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UIO_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UIO_I.htm,103.8,June 2018,True
2015-2016,Laboratory,Klotho - Serum (Surplus),SSKL_I,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/SSKL_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/SSKL_I.htm,42.3,April 2021,True
2015-2016,Laboratory,"Lead, Cadmium, Total Mercury, Selenium & Manganese - Blood",PBCD_I,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/PBCD_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/PBCD_I.htm,775.4,January 2018,True
2015-2016,Laboratory,Mercury: Inorganic - Urine,UHG_I,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UHG_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UHG_I.htm,103.8,June 2018,True
2015-2016,Laboratory,"Mercury: Inorganic, Ethyl and Methyl - Blood",IHGEM_I,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/IHGEM_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/IHGEM_I.htm,410.9,June 2018,True
2015-2016,Laboratory,Metals - Urine,UM_I,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UM_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UM_I.htm,721.9,June 2018,True
2015-2016,Laboratory,Metals - Urine - Special Sample,UMS_I,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UMS_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UMS_I.htm,543.1,June 2018,True
2015-2016,Laboratory,"Mono-2-ethyl-5-hydroxyhexyl terephthalate, mono-2-ethyl-5-carboxypentyl terephthalate, and monooxoisononyl phthalate - Urine (Surplus)",SSMHHT_I,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/SSMHHT_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/SSMHHT_I.htm,151.4,Updated April 2022,True
2015-2016,Laboratory,Neonicotinoids - Urine - Surplus,SSNEON_I,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/SSNEON_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/SSNEON_I.htm,269.4,Updated April 2022,True
2015-2016,Laboratory,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,PCBPOL_I,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/PCBPOL_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/PCBPOL_I.htm,172.9,Updated November 2020,True
2015-2016,Laboratory,Oral Glucose Tolerance Test,OGTT_I,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/OGTT_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/OGTT_I.htm,214.1,June 2018,True
2015-2016,Laboratory,Organophosphate Insecticides - Dialkyl Phosphate Metabolites - Urine,OPD_I,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/OPD_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/OPD_I.htm,353.2,August 2021,True
2015-2016,Laboratory,"Perchlorate, Nitrate & Thiocyanate - Urine",PERNT_I,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/PERNT_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/PERNT_I.htm,206.8,February 2020,True
2015-2016,Laboratory,"Perchlorate, Nitrate & Thiocyanate - Urine - Special Sample",PERNTS_I,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/PERNTS_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/PERNTS_I.htm,155.7,February 2020,True
2015-2016,Laboratory,Perfluoroalkyl and Polyfluoroalkyl,PFAS_I,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/PFAS_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/PFAS_I.htm,376.7,September 2018,True
2015-2016,Laboratory,Personal Care and Consumer Product Chemicals and Metabolites,EPHPP_I,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/EPHPP_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/EPHPP_I.htm,573.7,January 2019,True
2015-2016,Laboratory,Pertussis and tetanus – Serum (Surplus),SSPT_I,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/SSPT_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/SSPT_I.htm,556.6,June 2022,True
2015-2016,Laboratory,Pesticides - Organochlorine Pesticides - Pooled Samples,PSTPOL_I,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/PSTPOL_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/PSTPOL_I.htm,60.4,Updated November 2020,True
2015-2016,Laboratory,Phthalates and Plasticizers Metabolites - Urine,PHTHTE_I,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/PHTHTE_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/PHTHTE_I.htm,856.7,October 2018,True
2015-2016,Laboratory,Plasma Fasting Glucose,GLU_I,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/GLU_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/GLU_I.htm,101.0,Updated August 2020,True
2015-2016,Laboratory,"Polychlorinated dibenzo-p-dioxins (PCDDs), Dibenzofurans (PCDFs) & Coplanar Polychlorinated Biphenyls (cPCBs) - Pooled Samples",DOXPOL_I,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DOXPOL_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DOXPOL_I.htm,146.4,July 2024,True
